fold_id,interval,source,p,q,threshold_base,cost_mult,thr_mult,test_sharpe,test_mdd,test_turnover
347,10,GA+BO_knee,4,1,0.5999889089902205,0.5,0.5,1.4856317598321305,0.14883068472540933,218.04108964586075
347,10,GA+BO_knee,4,1,0.5999889089902205,0.5,1.0,1.4861034498006773,0.0776697067314903,111.07758215265541
347,10,GA+BO_knee,4,1,0.5999889089902205,0.5,1.5,1.4861034498006773,0.052357835476969185,74.0517218465097
347,10,GA+BO_knee,4,1,0.5999889089902205,1.0,0.5,1.3945145117807574,0.154454054449317,218.04108964586075
347,10,GA+BO_knee,4,1,0.5999889089902205,1.0,1.0,1.3935121589315866,0.08042953495037923,111.07758215265541
347,10,GA+BO_knee,4,1,0.5999889089902205,1.0,1.5,1.3935121589315866,0.05410658376210315,74.0517218465097
347,10,GA+BO_knee,4,1,0.5999889089902205,2.0,0.5,1.2121325964250729,0.1681372486597211,218.04108964586075
347,10,GA+BO_knee,4,1,0.5999889089902205,2.0,1.0,1.2081545482347913,0.08665106199766405,111.07758215265541
347,10,GA+BO_knee,4,1,0.5999889089902205,2.0,1.5,1.208154548234791,0.058352298651181536,74.0517218465097
